Type,Entry Price,Exit Price,Profit Factor,Capital,Open Position Date,Close Position Date
Short,25.0356239312,25.0927515871,0.9977233403159592,7678.714429928952,2016-03-30 00:00:00+00:00,2016-04-05 00:00:00+00:00
Long,24.802543095,25.6023302779,1.032246176524585,12646.974672636115,2016-04-07 00:00:00+00:00,2016-04-13 00:00:00+00:00
Long,25.101892012,21.7400595974,0.8660725489141268,10953.197590782365,2016-04-15 00:00:00+00:00,2016-05-18 00:00:00+00:00
Short,22.1699867489,22.6366991112,0.979382490353062,7520.39846109381,2016-05-23 00:00:00+00:00,2016-06-01 00:00:00+00:00
Long,22.6366991112,22.9102891168,1.0120861263497838,11085.579320798708,2016-06-01 00:00:00+00:00,2016-06-09 00:00:00+00:00
Long,22.7217649113,22.2274636408,0.9782454720207859,10844.417775298596,2016-06-10 00:00:00+00:00,2016-07-08 00:00:00+00:00
Short,22.3975952409,22.2711460787,1.0056777123976093,7563.097120671324,2016-07-12 00:00:00+00:00,2016-07-13 00:00:00+00:00
Short,22.9516724789,22.8597094519,1.004022930702313,7593.522936282648,2016-07-18 00:00:00+00:00,2016-07-21 00:00:00+00:00
Long,22.8597094519,23.66898409,1.0354017902022257,11228.329578245004,2016-07-21 00:00:00+00:00,2016-07-27 00:00:00+00:00
Short,23.988555609,24.0207426685,0.998660030626688,7583.347848112487,2016-07-28 00:00:00+00:00,2016-08-02 00:00:00+00:00
Short,24.8435055648,24.9637011629,0.9951851851888601,7546.835432575369,2016-08-05 00:00:00+00:00,2016-08-10 00:00:00+00:00
Short,25.305796327,25.2133381746,1.0036670333678046,7574.509929927953,2016-08-15 00:00:00+00:00,2016-08-18 00:00:00+00:00
Long,25.0815853073,24.90129191,0.9928117224214084,11147.617228492669,2016-08-22 00:00:00+00:00,2016-09-02 00:00:00+00:00
Short,25.0469135002,24.3904606177,1.0269143290399203,7778.372782498177,2016-09-07 00:00:00+00:00,2016-09-08 00:00:00+00:00
Long,24.3904606177,25.8351192498,1.059230477634015,11807.895921417463,2016-09-08 00:00:00+00:00,2016-09-14 00:00:00+00:00
Long,26.0523959081,26.3251474579,1.0104693461116643,11931.516870669291,2016-09-23 00:00:00+00:00,2016-10-06 00:00:00+00:00
Short,26.8244214811,27.0717470389,0.9908640710389096,7707.3101213243945,2016-10-10 00:00:00+00:00,2016-10-19 00:00:00+00:00
Long,27.0717470389,27.3329413196,1.009648224044229,12046.634818625007,2016-10-19 00:00:00+00:00,2016-10-25 00:00:00+00:00
Long,26.7180946058,25.9599055557,0.9716226377185067,11704.783098104033,2016-10-26 00:00:00+00:00,2016-11-21 00:00:00+00:00
Long,25.6787681197,26.0505201012,1.014477017735707,11874.233450607888,2016-11-30 00:00:00+00:00,2016-12-08 00:00:00+00:00
Short,26.47571143,27.0193987028,0.9798778914815873,7552.2227906780445,2016-12-09 00:00:00+00:00,2016-12-22 00:00:00+00:00
Long,27.0193987028,27.2447733416,1.0083412159270828,11973.278995787998,2016-12-22 00:00:00+00:00,2016-12-27 00:00:00+00:00
Long,27.1286008474,27.3957975841,1.0098492634472007,12091.206974944349,2016-12-28 00:00:00+00:00,2017-01-06 00:00:00+00:00
Short,27.3957975841,27.658347421,0.9905073924734688,7480.532503773214,2017-01-06 00:00:00+00:00,2017-01-13 00:00:00+00:00
Short,28.3182071881,28.260120941,1.002055413960233,7495.908094711445,2017-01-25 00:00:00+00:00,2017-01-30 00:00:00+00:00
Long,28.1950643442,29.9144172585,1.0609806345291668,12828.536448499943,2017-01-31 00:00:00+00:00,2017-02-01 00:00:00+00:00
Short,29.8633013611,32.514308199,0.9184664541630465,6884.740128481699,2017-02-02 00:00:00+00:00,2017-03-06 00:00:00+00:00
Long,32.4349708602,32.7756547268,1.0105035971226366,12963.282227028045,2017-03-08 00:00:00+00:00,2017-03-15 00:00:00+00:00
Short,32.829324103,32.6659825231,1.0050003571692507,6919.1662881415805,2017-03-16 00:00:00+00:00,2017-03-17 00:00:00+00:00
Long,32.6659825231,33.0089998409,1.0105007500557326,13099.406413595987,2017-03-17 00:00:00+00:00,2017-03-20 00:00:00+00:00
Long,32.630980756,33.5550274079,1.0283180778049428,13470.356423614765,2017-03-21 00:00:00+00:00,2017-03-28 00:00:00+00:00
Short,33.5550274079,33.606363333,0.9984724343841873,6908.596807629725,2017-03-28 00:00:00+00:00,2017-04-05 00:00:00+00:00
Long,33.606363333,33.5176921896,0.9973614775713346,13434.81458606894,2017-04-05 00:00:00+00:00,2017-04-24 00:00:00+00:00
Short,33.7253693412,33.5270259942,1.0059159242765616,6949.467543200958,2017-04-25 00:00:00+00:00,2017-04-26 00:00:00+00:00
Short,34.2037268251,34.1920595694,1.000341227052331,6951.838889525995,2017-05-01 00:00:00+00:00,2017-05-04 00:00:00+00:00
Short,35.7041359087,35.2035776721,1.0142189592564255,7050.686803453399,2017-05-08 00:00:00+00:00,2017-05-17 00:00:00+00:00
Long,35.2035776721,36.4219377646,1.0346089850255644,13899.779882899435,2017-05-17 00:00:00+00:00,2017-06-02 00:00:00+00:00
Long,36.0658017375,34.1468845919,0.9467939972729129,13160.228156543977,2017-06-05 00:00:00+00:00,2017-07-12 00:00:00+00:00
Short,34.622513628,35.2762106776,0.9814691817220865,6920.031807564122,2017-07-13 00:00:00+00:00,2017-07-27 00:00:00+00:00
Long,35.2762106776,36.8179047946,1.0437035069069638,13735.376278680716,2017-07-27 00:00:00+00:00,2017-08-02 00:00:00+00:00
Short,37.5067468469,36.5390877735,1.0264828470649943,7103.293951608738,2017-08-08 00:00:00+00:00,2017-08-10 00:00:00+00:00
Long,36.5390877735,38.0164601094,1.040432655162548,14290.734011284456,2017-08-10 00:00:00+00:00,2017-08-15 00:00:00+00:00
Long,37.1366237182,37.985877561,1.0228683643737866,14617.539723823373,2017-08-17 00:00:00+00:00,2017-08-28 00:00:00+00:00
Short,38.3246380967,38.1293802879,1.0051209279386575,7139.669408062028,2017-08-29 00:00:00+00:00,2017-09-05 00:00:00+00:00
Long,38.1293802879,36.6614179669,0.9615004935848421,14054.77165945221,2017-09-05 00:00:00+00:00,2017-10-09 00:00:00+00:00
Short,36.828445731,36.6990580264,1.003525641026179,7164.841319440447,2017-10-11 00:00:00+00:00,2017-10-12 00:00:00+00:00
Short,37.6118294696,36.6943530189,1.025003205540303,7343.985319614073,2017-10-16 00:00:00+00:00,2017-10-19 00:00:00+00:00
Long,36.6943530189,38.3575731487,1.0453263238881287,14691.822791862234,2017-10-19 00:00:00+00:00,2017-10-27 00:00:00+00:00
Short,38.3575731487,41.074120994,0.9338623011385484,6858.271030102516,2017-10-27 00:00:00+00:00,2017-11-13 00:00:00+00:00
Long,41.074120994,41.3078588786,1.0056906363165787,14775.428612198344,2017-11-13 00:00:00+00:00,2017-11-22 00:00:00+00:00
Long,40.861632008,40.7671924586,0.9976887964391263,14741.279588976397,2017-11-28 00:00:00+00:00,2017-12-11 00:00:00+00:00
Short,40.7671924586,40.5381765515,1.0056493884674131,6897.016067366371,2017-12-11 00:00:00+00:00,2017-12-12 00:00:00+00:00
Short,41.074120994,41.2086973518,0.9967342729460454,6874.492295403614,2017-12-15 00:00:00+00:00,2017-12-19 00:00:00+00:00
