date,adjClose
2013-01-02 00:00:00+00:00,16.1632642657
2013-01-03 00:00:00+00:00,16.1258348618
2013-01-04 00:00:00+00:00,16.1944554357
2013-01-07 00:00:00+00:00,16.2069319037
2013-01-08 00:00:00+00:00,16.2318848396
2013-01-09 00:00:00+00:00,16.5126053691
2013-01-10 00:00:00+00:00,16.6935141548
2013-01-11 00:00:00+00:00,16.5437965391
2013-01-14 00:00:00+00:00,16.6810376868
2013-01-15 00:00:00+00:00,16.606178879
2013-01-16 00:00:00+00:00,16.599940645
2013-01-17 00:00:00+00:00,16.7371817927
2013-01-18 00:00:00+00:00,16.5562730071
2013-01-22 00:00:00+00:00,16.6436082829
2013-01-23 00:00:00+00:00,16.6248935809
2013-01-24 00:00:00+00:00,16.7496582607
2013-01-25 00:00:00+00:00,16.8432317706
2013-01-28 00:00:00+00:00,16.7434200267
2013-01-29 00:00:00+00:00,17.2799081498
2013-01-30 00:00:00+00:00,17.3110993197
2013-01-31 00:00:00+00:00,17.1663682095
2013-02-01 00:00:00+00:00,17.3866112034
2013-02-04 00:00:00+00:00,17.0971489828
2013-02-05 00:00:00+00:00,17.3110993197
2013-02-06 00:00:00+00:00,17.1915388373
2013-02-07 00:00:00+00:00,16.9650031865
2013-02-08 00:00:00+00:00,16.9146619307
2013-02-11 00:00:00+00:00,17.0782710119
2013-02-12 00:00:00+00:00,16.9838811574
2013-02-13 00:00:00+00:00,16.9901738144
2013-02-14 00:00:00+00:00,17.0279297562
2013-02-15 00:00:00+00:00,17.1726608664
2013-02-19 00:00:00+00:00,17.4369524591
2013-02-20 00:00:00+00:00,17.3488552615
2013-02-21 00:00:00+00:00,17.2481727501
2013-02-22 00:00:00+00:00,17.2292947791
2013-02-25 00:00:00+00:00,16.8894913029
2013-02-26 00:00:00+00:00,17.0090517853
2013-02-27 00:00:00+00:00,17.2481727501
2013-02-28 00:00:00+00:00,17.2230021222
2013-03-01 00:00:00+00:00,17.2355874361
2013-03-04 00:00:00+00:00,17.4243671452
2013-03-05 00:00:00+00:00,17.66348811
2013-03-06 00:00:00+00:00,17.6949513948
2013-03-07 00:00:00+00:00,17.7893412493
2013-03-08 00:00:00+00:00,17.7389999936
2013-03-11 00:00:00+00:00,17.7767559354
2013-03-12 00:00:00+00:00,17.5816835694
2013-03-13 00:00:00+00:00,17.6320248251
2013-03-14 00:00:00+00:00,17.6886587378
2013-03-15 00:00:00+00:00,17.6320248251
2013-03-18 00:00:00+00:00,17.6446101391
2013-03-19 00:00:00+00:00,17.6131468542
2013-03-20 00:00:00+00:00,17.8019265633
2013-03-21 00:00:00+00:00,17.6886587378
2013-03-22 00:00:00+00:00,17.858560476
2013-03-25 00:00:00+00:00,17.7201220227
2013-03-26 00:00:00+00:00,17.9969989293
2013-03-27 00:00:00+00:00,18.0221695572
2013-03-28 00:00:00+00:00,18.1606080105
2013-04-01 00:00:00+00:00,18.1480226965
2013-04-02 00:00:00+00:00,18.3934363183
2013-04-03 00:00:00+00:00,18.2675831789
2013-04-04 00:00:00+00:00,18.3493877195
2013-04-05 00:00:00+00:00,18.3116317777
2013-04-08 00:00:00+00:00,18.3493877195
2013-04-09 00:00:00+00:00,18.3179244347
2013-04-10 00:00:00+00:00,18.8276296491
2013-04-11 00:00:00+00:00,19.2807009508
2013-04-12 00:00:00+00:00,19.2995789217
2013-04-15 00:00:00+00:00,19.1611404684
2013-04-16 00:00:00+00:00,19.4694806599
2013-04-17 00:00:00+00:00,19.4254320611
2013-04-18 00:00:00+00:00,19.249237666
2013-04-19 00:00:00+00:00,19.5449925435
2013-04-22 00:00:00+00:00,19.4631880029
2013-04-23 00:00:00+00:00,19.5575778574
2013-04-24 00:00:00+00:00,19.2555303229
2013-04-25 00:00:00+00:00,19.041579986
2013-04-26 00:00:00+00:00,18.9346048176
2013-04-29 00:00:00+00:00,19.1485551545
2013-04-30 00:00:00+00:00,18.2927538068
2013-05-01 00:00:00+00:00,18.1857786383
2013-05-02 00:00:00+00:00,18.4186069462
2013-05-03 00:00:00+00:00,18.2235345801
2013-05-06 00:00:00+00:00,18.0725108129
2013-05-07 00:00:00+00:00,18.2675831789
2013-05-08 00:00:00+00:00,18.2298272371
2013-05-09 00:00:00+00:00,18.1473393311
2013-05-10 00:00:00+00:00,18.2234820136
2013-05-13 00:00:00+00:00,18.6359215438
2013-05-14 00:00:00+00:00,18.6549572144
2013-05-15 00:00:00+00:00,18.7564807911
2013-05-16 00:00:00+00:00,18.5597788613
2013-05-17 00:00:00+00:00,18.3757673786
2013-05-20 00:00:00+00:00,18.2107915665
2013-05-21 00:00:00+00:00,18.2615533548
2013-05-22 00:00:00+00:00,18.591504979
2013-05-23 00:00:00+00:00,18.4709457317
2013-05-24 00:00:00+00:00,18.4265291669
2013-05-28 00:00:00+00:00,18.4074934963
2013-05-29 00:00:00+00:00,17.9442921777
2013-05-30 00:00:00+00:00,17.9252565071
2013-05-31 00:00:00+00:00,17.2780437058
2013-06-03 00:00:00+00:00,17.60799533
2013-06-04 00:00:00+00:00,17.5508883181
2013-06-05 00:00:00+00:00,17.4366742943
2013-06-06 00:00:00+00:00,17.8364233775
2013-06-07 00:00:00+00:00,17.9316017306
2013-06-10 00:00:00+00:00,18.0013991896
2013-06-11 00:00:00+00:00,18.0331253073
2013-06-12 00:00:00+00:00,18.0394705308
2013-06-13 00:00:00+00:00,18.4519100611
2013-06-14 00:00:00+00:00,18.4582552846
2013-06-17 00:00:00+00:00,18.5026718494
