date,adjClose
2013-01-02 00:00:00+00:00,22.5376376394
2013-01-03 00:00:00+00:00,22.2357214219
2013-01-04 00:00:00+00:00,21.8195666357
2013-01-07 00:00:00+00:00,21.7787671468
2013-01-08 00:00:00+00:00,21.6645285781
2013-01-09 00:00:00+00:00,21.7869270446
2013-01-10 00:00:00+00:00,21.5910894981
2013-01-11 00:00:00+00:00,21.8930057156
2013-01-14 00:00:00+00:00,21.9419651022
2013-01-15 00:00:00+00:00,22.2030818308
2013-01-16 00:00:00+00:00,22.0643635688
2013-01-17 00:00:00+00:00,22.2357214219
2013-01-18 00:00:00+00:00,22.2357214219
2013-01-22 00:00:00+00:00,22.1541224442
2013-01-23 00:00:00+00:00,22.5294777416
2013-01-24 00:00:00+00:00,22.5457975372
2013-01-25 00:00:00+00:00,22.7497949814
2013-01-28 00:00:00+00:00,22.7750906645
2013-01-29 00:00:00+00:00,22.8558736524
2013-01-30 00:00:00+00:00,22.7253152881
2013-01-31 00:00:00+00:00,22.3989193773
2013-02-01 00:00:00+00:00,22.7905944703
2013-02-04 00:00:00+00:00,22.3907594795
2013-02-05 00:00:00+00:00,22.4356389173
2013-02-06 00:00:00+00:00,22.3091605018
2013-02-07 00:00:00+00:00,22.2626490846
2013-02-08 00:00:00+00:00,22.480518355
2013-02-11 00:00:00+00:00,22.7334751859
2013-02-12 00:00:00+00:00,22.7497949814
2013-02-13 00:00:00+00:00,22.8721934479
2013-02-14 00:00:00+00:00,22.8803533457
2013-02-15 00:00:00+00:00,22.8558736524
2013-02-19 00:00:00+00:00,23.0721109433
2013-02-20 00:00:00+00:00,22.9281416292
2013-02-21 00:00:00+00:00,22.615522547
2013-02-22 00:00:00+00:00,22.8376466317
2013-02-25 00:00:00+00:00,22.5168007316
2013-02-26 00:00:00+00:00,22.5168007316
2013-02-27 00:00:00+00:00,22.8787807215
2013-02-28 00:00:00+00:00,22.8705539035
2013-03-01 00:00:00+00:00,22.9939561728
2013-03-04 00:00:00+00:00,23.1584925318
2013-03-05 00:00:00+00:00,23.3230288908
2013-03-06 00:00:00+00:00,23.1091316241
2013-03-07 00:00:00+00:00,23.1502657138
2013-03-08 00:00:00+00:00,23.0350902625
2013-03-11 00:00:00+00:00,22.9281416292
2013-03-12 00:00:00+00:00,22.961048901
2013-03-13 00:00:00+00:00,22.9651623099
2013-03-14 00:00:00+00:00,23.1461523049
2013-03-15 00:00:00+00:00,23.0638841253
2013-03-18 00:00:00+00:00,23.117358442
2013-03-19 00:00:00+00:00,23.1831729856
2013-03-20 00:00:00+00:00,23.294235028
2013-03-21 00:00:00+00:00,23.12558526
2013-03-22 00:00:00+00:00,23.2407607113
2013-03-25 00:00:00+00:00,23.1667193497
2013-03-26 00:00:00+00:00,23.1626059408
2013-03-27 00:00:00+00:00,23.3394825267
2013-03-28 00:00:00+00:00,23.5328127485
2013-04-01 00:00:00+00:00,23.5369261575
2013-04-02 00:00:00+00:00,23.6932356986
2013-04-03 00:00:00+00:00,23.4957920678
2013-04-04 00:00:00+00:00,23.5245859306
2013-04-05 00:00:00+00:00,23.6109675191
2013-04-08 00:00:00+00:00,23.5204725216
2013-04-09 00:00:00+00:00,24.3596079526
2013-04-10 00:00:00+00:00,24.9108047553
2013-04-11 00:00:00+00:00,23.8042977409
2013-04-12 00:00:00+00:00,23.6850088806
2013-04-15 00:00:00+00:00,23.6027407011
2013-04-16 00:00:00+00:00,23.8330916038
2013-04-17 00:00:00+00:00,23.7138027435
2013-04-18 00:00:00+00:00,23.6850088806
2013-04-19 00:00:00+00:00,24.4871236309
2013-04-22 00:00:00+00:00,25.3385992888
2013-04-23 00:00:00+00:00,25.1740629298
2013-04-24 00:00:00+00:00,26.1283738121
2013-04-25 00:00:00+00:00,26.2764565352
2013-04-26 00:00:00+00:00,26.1530542659
2013-04-29 00:00:00+00:00,26.8276533379
2013-04-30 00:00:00+00:00,27.2307674175
2013-05-01 00:00:00+00:00,26.9181483353
2013-05-02 00:00:00+00:00,27.2801283252
2013-05-03 00:00:00+00:00,27.5516133176
2013-05-06 00:00:00+00:00,27.7655105843
2013-05-07 00:00:00+00:00,27.4035305944
2013-05-08 00:00:00+00:00,27.14027242
2013-05-09 00:00:00+00:00,26.8687874276
2013-05-10 00:00:00+00:00,26.8934678815
2013-05-13 00:00:00+00:00,27.1731796918
2013-05-14 00:00:00+00:00,27.7737374022
2013-05-15 00:00:00+00:00,28.0346597787
2013-05-16 00:00:00+00:00,28.2293161547
2013-05-17 00:00:00+00:00,28.8836929083
2013-05-20 00:00:00+00:00,29.0576411593
2013-05-21 00:00:00+00:00,28.8671264082
2013-05-22 00:00:00+00:00,28.6683284071
2013-05-23 00:00:00+00:00,28.2872989051
2013-05-24 00:00:00+00:00,28.3858695806
2013-05-28 00:00:00+00:00,29.007941659
2013-05-29 00:00:00+00:00,28.8919761584
2013-05-30 00:00:00+00:00,29.016224909
2013-05-31 00:00:00+00:00,28.9085426585
2013-06-03 00:00:00+00:00,29.4800869116
2013-06-04 00:00:00+00:00,28.9830919089
2013-06-05 00:00:00+00:00,28.8091436579
2013-06-06 00:00:00+00:00,28.9582421587
2013-06-07 00:00:00+00:00,29.546352912
2013-06-10 00:00:00+00:00,29.380687911
2013-06-11 00:00:00+00:00,28.8588431582
2013-06-12 00:00:00+00:00,28.9913751589
2013-06-13 00:00:00+00:00,28.7553025326
2013-06-14 00:00:00+00:00,28.4943801562
2013-06-17 00:00:00+00:00,28.9913751589
2013-06-18 00:00:00+00:00,28.9748086588
2013-06-19 00:00:00+00:00,28.6517619071
2013-06-20 00:00:00+00:00,27.7406044021
2013-06-21 00:00:00+00:00,27.554231276
2013-06-24 00:00:00+00:00,27.9269775281
2013-06-25 00:00:00+00:00,27.8897029029
2013-06-26 00:00:00+00:00,28.452963906
2013-06-27 00:00:00+00:00,28.6766116572
2013-06-28 00:00:00+00:00,28.6144872818
2013-07-01 00:00:00+00:00,28.461247156
2013-07-02 00:00:00+00:00,28.1133506541
2013-07-03 00:00:00+00:00,28.1713334044
2013-07-05 00:00:00+00:00,28.3369984053
2013-07-08 00:00:00+00:00,28.4322557808
2013-07-09 00:00:00+00:00,28.452963906
2013-07-10 00:00:00+00:00,28.7428776575
2013-07-11 00:00:00+00:00,29.558777787
2013-07-12 00:00:00+00:00,29.546352912
2013-07-15 00:00:00+00:00,29.9605154142
2013-07-16 00:00:00+00:00,30.0433479147
2013-07-17 00:00:00+00:00,29.6043356623
2013-07-18 00:00:00+00:00,29.3558381609
2013-07-19 00:00:00+00:00,26.0094051426
2013-07-22 00:00:00+00:00,26.5146833953
2013-07-23 00:00:00+00:00,26.3573016445
2013-07-24 00:00:00+00:00,26.4732671451
2013-07-25 00:00:00+00:00,26.0011218925
2013-07-26 00:00:00+00:00,26.1916366436
2013-07-29 00:00:00+00:00,26.1253706432
2013-07-30 00:00:00+00:00,26.3821513946
2013-07-31 00:00:00+00:00,26.3738681446
2013-08-01 00:00:00+00:00,26.2330528938
2013-08-02 00:00:00+00:00,26.4152843948
2013-08-05 00:00:00+00:00,26.2579026439
2013-08-06 00:00:00+00:00,26.1585036434
2013-08-07 00:00:00+00:00,26.5585846206
2013-08-08 00:00:00+00:00,27.2436093993
2013-08-09 00:00:00+00:00,27.0862276485
2013-08-12 00:00:00+00:00,27.2270428992
2013-08-13 00:00:00+00:00,26.8874296474
2013-08-14 00:00:00+00:00,26.9875379799
2013-08-15 00:00:00+00:00,26.5203657614
2013-08-16 00:00:00+00:00,26.5287081225
2013-08-19 00:00:00+00:00,26.1891740279
2013-08-20 00:00:00+00:00,26.3785456236
2013-08-21 00:00:00+00:00,26.3702032626
2013-08-22 00:00:00+00:00,27.0209074241
2013-08-23 00:00:00+00:00,28.9897046307
2013-08-26 00:00:00+00:00,28.489162968
2013-08-27 00:00:00+00:00,27.746692835
2013-08-28 00:00:00+00:00,27.5464761699
2013-08-29 00:00:00+00:00,27.9886213053
2013-08-30 00:00:00+00:00,27.8634858896
2013-09-03 00:00:00+00:00,26.5954470108
2013-09-04 00:00:00+00:00,26.0239952792
2013-09-05 00:00:00+00:00,26.0573647234
