date,adjClose
2013-01-02 00:00:00+00:00,50.1799241341
2013-01-03 00:00:00+00:00,50.3934557261
2013-01-04 00:00:00+00:00,50.9144728108
2013-01-07 00:00:00+00:00,51.1280044028
2013-01-08 00:00:00+00:00,51.418407368
2013-01-09 00:00:00+00:00,51.4696549501
2013-01-10 00:00:00+00:00,51.9223419253
2013-01-11 00:00:00+00:00,52.306698791
2013-01-14 00:00:00+00:00,52.2810749999
2013-01-15 00:00:00+00:00,51.8967181342
2013-01-16 00:00:00+00:00,51.7771404427
2013-01-17 00:00:00+00:00,51.8796356069
2013-01-18 00:00:00+00:00,51.0596742934
2013-01-22 00:00:00+00:00,50.7351062734
2013-01-23 00:00:00+00:00,50.3336668804
2013-01-24 00:00:00+00:00,50.6496936366
2013-01-25 00:00:00+00:00,50.8205189103
2013-01-28 00:00:00+00:00,50.4532445719
2013-01-29 00:00:00+00:00,50.7778125918
2013-01-30 00:00:00+00:00,50.6753174276
2013-01-31 00:00:00+00:00,50.2311717162
2013-02-01 00:00:00+00:00,51.1707107212
2013-02-04 00:00:00+00:00,50.7436475371
2013-02-05 00:00:00+00:00,51.8113054974
2013-02-06 00:00:00+00:00,51.7258928606
2013-02-07 00:00:00+00:00,53.0754125224
2013-02-08 00:00:00+00:00,52.7850095572
2013-02-11 00:00:00+00:00,52.9387523035
2013-02-12 00:00:00+00:00,53.1266601045
2013-02-13 00:00:00+00:00,53.0412474677
2013-02-14 00:00:00+00:00,53.2462377961
2013-02-15 00:00:00+00:00,52.6910556567
2013-02-19 00:00:00+00:00,53.194990214
2013-02-20 00:00:00+00:00,52.8789634577
2013-02-21 00:00:00+00:00,52.5629367015
2013-02-22 00:00:00+00:00,53.4426868607
2013-02-25 00:00:00+00:00,52.9729173582
2013-02-26 00:00:00+00:00,52.8875047214
2013-02-27 00:00:00+00:00,53.382898015
2013-02-28 00:00:00+00:00,53.0839537861
2013-03-01 00:00:00+00:00,53.2718615871
2013-03-04 00:00:00+00:00,53.7160072986
2013-03-05 00:00:00+00:00,54.7665827315
2013-03-06 00:00:00+00:00,55.2192697067
2013-03-07 00:00:00+00:00,55.1423983335
2013-03-08 00:00:00+00:00,55.2619760251
2013-03-11 00:00:00+00:00,55.9452771197
2013-03-12 00:00:00+00:00,55.7659105824
2013-03-13 00:00:00+00:00,55.774451846
2013-03-14 00:00:00+00:00,55.8427819555
2013-03-15 00:00:00+00:00,56.4492116769
2013-03-18 00:00:00+00:00,56.1844325028
2013-03-19 00:00:00+00:00,55.6292503634
2013-03-20 00:00:00+00:00,56.3723403038
2013-03-21 00:00:00+00:00,55.8684057465
2013-03-22 00:00:00+00:00,56.5602481048
2013-03-25 00:00:00+00:00,56.4577529406
2013-03-26 00:00:00+00:00,57.3716681546
2013-03-27 00:00:00+00:00,57.3545856273
2013-03-28 00:00:00+00:00,57.6193648014
2013-04-01 00:00:00+00:00,57.4485395278
2013-04-02 00:00:00+00:00,57.7731075477
2013-04-03 00:00:00+00:00,56.7566971695
2013-04-04 00:00:00+00:00,57.1679155037
2013-04-05 00:00:00+00:00,55.9428275497
2013-04-08 00:00:00+00:00,56.1998390086
2013-04-09 00:00:00+00:00,55.8742911607
2013-04-10 00:00:00+00:00,56.028498036
2013-04-11 00:00:00+00:00,56.3197776894
2013-04-12 00:00:00+00:00,56.2683753976
2013-04-15 00:00:00+00:00,54.9147817142
2013-04-16 00:00:00+00:00,55.334567097
2013-04-17 00:00:00+00:00,54.9404828601
2013-04-18 00:00:00+00:00,55.7200842854
2013-04-19 00:00:00+00:00,57.6048349838
2013-04-22 00:00:00+00:00,57.1079461633
2013-04-23 00:00:00+00:00,57.784743005
2013-04-24 00:00:00+00:00,57.7590418591
2013-04-25 00:00:00+00:00,58.3673023118
2013-04-26 00:00:00+00:00,58.0417544639
2013-04-29 00:00:00+00:00,57.9389498804
2013-04-30 00:00:00+00:00,58.6071796735
2013-05-01 00:00:00+00:00,58.4958080413
2013-05-02 00:00:00+00:00,59.4381833905
2013-05-03 00:00:00+00:00,60.166382524
2013-05-06 00:00:00+00:00,60.0207426973
2013-05-07 00:00:00+00:00,60.1749495726
2013-05-08 00:00:00+00:00,60.234918913
2013-05-09 00:00:00+00:00,60.1492484267
2013-05-10 00:00:00+00:00,60.0378767946
2013-05-13 00:00:00+00:00,59.7894323843
2013-05-14 00:00:00+00:00,61.2629647486
2013-05-15 00:00:00+00:00,62.3509799245
2013-05-16 00:00:00+00:00,61.8797922499
2013-05-17 00:00:00+00:00,62.8136005505
2013-05-20 00:00:00+00:00,63.7388418024
2013-05-21 00:00:00+00:00,64.3471022551
2013-05-22 00:00:00+00:00,63.773109997
2013-05-23 00:00:00+00:00,63.9872862127
2013-05-24 00:00:00+00:00,64.4841750332
2013-05-28 00:00:00+00:00,65.2466423612
2013-05-29 00:00:00+00:00,64.9639297564
2013-05-30 00:00:00+00:00,65.229508264
2013-05-31 00:00:00+00:00,64.8611251729
2013-06-03 00:00:00+00:00,65.5122208687
2013-06-04 00:00:00+00:00,65.1609718749
2013-06-05 00:00:00+00:00,64.0472555531
2013-06-06 00:00:00+00:00,65.3151787502
2013-06-07 00:00:00+00:00,66.8572475035
2013-06-10 00:00:00+00:00,67.0628566706
2013-06-11 00:00:00+00:00,65.5550561119
2013-06-12 00:00:00+00:00,64.0129873586
2013-06-13 00:00:00+00:00,64.4327727414
2013-06-14 00:00:00+00:00,62.5137538484
2013-06-17 00:00:00+00:00,63.2590870792
2013-06-18 00:00:00+00:00,64.2357306229
2013-06-19 00:00:00+00:00,63.5932019757
2013-06-20 00:00:00+00:00,62.4709186053
2013-06-21 00:00:00+00:00,62.8050335018
2013-06-24 00:00:00+00:00,61.69131718
2013-06-25 00:00:00+00:00,62.7364971128
2013-06-26 00:00:00+00:00,63.310489371
2013-06-27 00:00:00+00:00,64.3556693038
2013-06-28 00:00:00+00:00,64.0472555531
