date,adjClose
2013-01-02 00:00:00+00:00,26.4011009383
2013-01-03 00:00:00+00:00,26.4011009383
2013-01-04 00:00:00+00:00,26.4432303547
2013-01-07 00:00:00+00:00,26.1904538564
2013-01-08 00:00:00+00:00,26.007893052
2013-01-09 00:00:00+00:00,26.0008714826
2013-01-10 00:00:00+00:00,25.9517204968
2013-01-11 00:00:00+00:00,25.9166126498
2013-01-14 00:00:00+00:00,25.972785205
2013-01-15 00:00:00+00:00,26.2044969951
2013-01-16 00:00:00+00:00,26.2044969951
2013-01-17 00:00:00+00:00,26.3379068137
2013-01-18 00:00:00+00:00,26.4713166323
2013-01-22 00:00:00+00:00,26.0710871766
2013-01-23 00:00:00+00:00,26.0710871766
2013-01-24 00:00:00+00:00,26.0570440378
2013-01-25 00:00:00+00:00,26.0149146214
2013-01-28 00:00:00+00:00,25.9868283438
2013-01-29 00:00:00+00:00,26.2747126891
2013-01-30 00:00:00+00:00,26.3308852443
2013-01-31 00:00:00+00:00,26.14832444
2013-02-01 00:00:00+00:00,26.3589715219
2013-02-04 00:00:00+00:00,26.2255617033
2013-02-05 00:00:00+00:00,26.7802656858
2013-02-06 00:00:00+00:00,26.8996323656
2013-02-07 00:00:00+00:00,27.3209265295
2013-02-08 00:00:00+00:00,27.2226245579
2013-02-11 00:00:00+00:00,27.1102794476
2013-02-12 00:00:00+00:00,26.3730146607
2013-02-13 00:00:00+00:00,26.1272597318
2013-02-14 00:00:00+00:00,25.867461664
2013-02-15 00:00:00+00:00,26.2747126891
2013-02-19 00:00:00+00:00,26.4502519241
2013-02-20 00:00:00+00:00,26.4923813405
2013-02-21 00:00:00+00:00,26.4783382017
2013-02-22 00:00:00+00:00,27.047085323
2013-02-25 00:00:00+00:00,26.4853597711
2013-02-26 00:00:00+00:00,26.7592009776
2013-02-27 00:00:00+00:00,26.9979343372
2013-02-28 00:00:00+00:00,27.1875167109
2013-03-01 00:00:00+00:00,27.1734735721
2013-03-04 00:00:00+00:00,27.2577324049
2013-03-05 00:00:00+00:00,27.1594304333
2013-03-06 00:00:00+00:00,27.3981637929
