date,adjClose
2013-01-02 00:00:00+00:00,70.9648777139
2013-01-03 00:00:00+00:00,70.0675672915
2013-01-04 00:00:00+00:00,70.748285543
2013-01-07 00:00:00+00:00,70.8565816284
2013-01-08 00:00:00+00:00,71.2433533622
2013-01-09 00:00:00+00:00,71.8467172669
2013-01-10 00:00:00+00:00,71.4754164025
2013-01-11 00:00:00+00:00,71.3980620557
2013-01-14 00:00:00+00:00,71.583712488
2013-01-15 00:00:00+00:00,71.5527707493
2013-01-16 00:00:00+00:00,71.1195864074
2013-01-17 00:00:00+00:00,71.7229503121
2013-01-18 00:00:00+00:00,72.6976150812
2013-01-22 00:00:00+00:00,73.9816972374
2013-01-23 00:00:00+00:00,73.4866294182
2013-01-24 00:00:00+00:00,74.3684689712
2013-01-25 00:00:00+00:00,74.7707115743
2013-01-28 00:00:00+00:00,74.492235926
2013-01-29 00:00:00+00:00,74.1982894083
2013-01-30 00:00:00+00:00,73.6877507197
2013-01-31 00:00:00+00:00,73.4092750714
2013-02-01 00:00:00+00:00,74.229231147
2013-02-04 00:00:00+00:00,73.393804202
2013-02-05 00:00:00+00:00,73.6413381117
2013-02-06 00:00:00+00:00,73.393804202
2013-02-07 00:00:00+00:00,73.1617411618
2013-02-08 00:00:00+00:00,73.4866294182
2013-02-11 00:00:00+00:00,73.8888720213
2013-02-12 00:00:00+00:00,74.229231147
2013-02-13 00:00:00+00:00,74.2756437551
2013-02-14 00:00:00+00:00,73.7292697468
2013-02-15 00:00:00+00:00,73.2765598542
2013-02-19 00:00:00+00:00,73.651216317
2013-02-20 00:00:00+00:00,72.6521324162
2013-02-21 00:00:00+00:00,72.6209110443
2013-02-22 00:00:00+00:00,73.7448804327
2013-02-25 00:00:00+00:00,72.4804148707
2013-02-26 00:00:00+00:00,73.323391912
2013-02-27 00:00:00+00:00,74.1663689534
2013-02-28 00:00:00+00:00,74.7751857055
2013-03-01 00:00:00+00:00,75.0717887386
2013-03-04 00:00:00+00:00,75.4152238295
2013-03-05 00:00:00+00:00,75.9928192097
2013-03-06 00:00:00+00:00,76.0864833254
2013-03-07 00:00:00+00:00,75.9928192097
2013-03-08 00:00:00+00:00,76.7265214494
2013-03-11 00:00:00+00:00,77.0075137965
2013-03-12 00:00:00+00:00,77.6007198626
2013-03-13 00:00:00+00:00,77.4133916312
2013-03-14 00:00:00+00:00,77.9285442676
2013-03-15 00:00:00+00:00,77.8973228957
2013-03-18 00:00:00+00:00,77.6007198626
2013-03-19 00:00:00+00:00,77.5070557469
2013-03-20 00:00:00+00:00,77.80365878
2013-03-21 00:00:00+00:00,77.0543458543
2013-03-22 00:00:00+00:00,76.9138496808
2013-03-25 00:00:00+00:00,76.6640787056
2013-03-26 00:00:00+00:00,76.4455291023
2013-03-27 00:00:00+00:00,76.3206436146
2013-03-28 00:00:00+00:00,76.7421321353
2013-04-01 00:00:00+00:00,76.5079718461
2013-04-02 00:00:00+00:00,76.539193218
2013-04-03 00:00:00+00:00,76.1645367551
2013-04-04 00:00:00+00:00,76.5548039039
2013-04-05 00:00:00+00:00,76.0084298956
2013-04-08 00:00:00+00:00,76.1801474411
2013-04-09 00:00:00+00:00,76.851406937
2013-04-10 00:00:00+00:00,77.6475519205
2013-04-11 00:00:00+00:00,78.5061396478
2013-04-12 00:00:00+00:00,77.7724374081
2013-04-15 00:00:00+00:00,76.1489260692
2013-04-16 00:00:00+00:00,77.4290023172
2013-04-17 00:00:00+00:00,76.7265214494
2013-04-18 00:00:00+00:00,75.8523230361
2013-04-19 00:00:00+00:00,76.7889641932
2013-04-22 00:00:00+00:00,78.6934678792
2013-04-23 00:00:00+00:00,81.940490557
2013-04-24 00:00:00+00:00,82.3463683918
2013-04-25 00:00:00+00:00,83.1893454331
2013-04-26 00:00:00+00:00,82.580528681
2013-04-29 00:00:00+00:00,84.4538109951
2013-04-30 00:00:00+00:00,85.0938491191
2013-05-01 00:00:00+00:00,83.3142309207
2013-05-02 00:00:00+00:00,83.532780524
2013-05-03 00:00:00+00:00,84.2040400199
2013-05-06 00:00:00+00:00,84.1259865902
2013-05-07 00:00:00+00:00,85.3123987224
2013-05-08 00:00:00+00:00,85.3904521522
2013-05-09 00:00:00+00:00,86.4519787969
2013-05-10 00:00:00+00:00,86.5768642845
2013-05-13 00:00:00+00:00,85.7026658712
2013-05-14 00:00:00+00:00,86.820184563
2013-05-15 00:00:00+00:00,87.4340328585
2013-05-16 00:00:00+00:00,87.3395946592
2013-05-17 00:00:00+00:00,87.9691826546
2013-05-20 00:00:00+00:00,88.0321414541
2013-05-21 00:00:00+00:00,88.7404279489
2013-05-22 00:00:00+00:00,87.4655122583
2013-05-23 00:00:00+00:00,87.1192388608
2013-05-24 00:00:00+00:00,87.1192388608
2013-05-28 00:00:00+00:00,87.9691826546
2013-05-29 00:00:00+00:00,88.1737987531
2013-05-30 00:00:00+00:00,88.6145103499
2013-05-31 00:00:00+00:00,87.8117856558
2013-06-03 00:00:00+00:00,88.3469354518
2013-06-04 00:00:00+00:00,87.8117856558
2013-06-05 00:00:00+00:00,85.9545010694
2013-06-06 00:00:00+00:00,86.2378156673
